years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1985,4,1.06884316,1.04418371,0.9619301,0.646313274,0.680448982,0.728583802,0.580521083,0.607146362,0.628169272,0.404235873,0.503150649,0.549163825,0.156680766,0.18677004,0.404235873,0.285761409,0.420421323,0.00775065,0.420421323,0.637882782,0.177101224,0.547071134,0.680448982,0.598772086,0.264724705,0.455891612,0.46167935,0.488646877,0.407526296,0.565234606,0.544051712,0.618188722
1985,5,-0.742368996,-0.610142196,0.02075637,-0.99025362,-0.818377922,-0.078800768,0.5,-2.515517,-1.104678722,-0.247961208,-0.345787017,-0.542668899,-0.201947779,-0.107391495,-0.247961208,-0.310697206,-2.515517,-0.189863318,-2.515517,-0.979592824,-0.411776008,-0.949070955,-0.818377922,-0.916460295,-0.288924341,-0.500470927,-0.298248626,-1.00135202,-1.014334747,-1.077386766,-0.595981027,-1.16469206
1985,6,-0.742368996,-0.610142196,0.378323665,-0.99025362,-0.818377922,0.284720793,-0.567705791,-0.34876983,-0.310919959,-0.247961208,-0.345787017,-0.825674539,0.055632248,0.18677004,-0.247961208,0.172821658,0.180522319,0.161921387,0.180522319,-0.284210195,-2.515517,-0.949070955,-0.818377922,-0.916460295,-2.515517,0.5,-0.930377352,-1.00135202,-0.176502765,-0.107337258,-0.595981027,-0.483955648
1985,7,1.06884316,1.66585132,1.317037896,0.981453768,1.149935994,1.153479262,1.772071486,1.646048662,1.350130384,1.77601795,1.857518796,1.749187478,1.896996815,1.903583246,1.77601795,2.027976832,1.855724805,1.983706574,1.855724805,0.895413353,1.152800118,1.026303566,1.149935994,1.06061286,0.919494033,1.641398061,1.742189611,1.18003,1.505821812,1.987090095,1.620338309,1.710004164
1985,8,1.37092195,0.476899127,1.658386124,1.798251316,1.705169228,1.546435683,1.990144249,2.078871329,2.062387032,1.22574415,1.592171046,1.612147233,1.295143623,1.115105107,1.22574415,1.321065033,1.62402342,1.3434838,1.62402342,1.581132474,1.537985745,1.866072282,1.705169228,1.801224348,1.116418675,1.265909885,1.308797868,1.895516927,1.916551765,1.641272345,1.941676714,2.025390863
1985,9,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.262053057,-0.34876983,-0.310919959,-0.119182829,0.236329727,-0.186319845,0.402230943,0.18677004,-0.119182829,0.634853984,0.61013834,0.502602286,0.61013834,-0.979592824,-0.768150726,-0.949070955,-0.818377922,-0.916460295,-0.988678099,0.5,-0.640964689,-1.00135202,0.407526296,0.779809743,-2.515517,-1.16469206
1985,10,0.24005468,-0.610142196,0.02075637,-0.278667969,0.08551984,-0.078800768,0.580521083,0.17848122,0.280973941,0.643172048,0.578337999,0.334163397,0.85822335,0.854008041,0.643172048,1.053610514,0.910605168,0.959646176,0.910605168,-0.284210195,-0.768150726,0.303971838,0.08551984,0.362456127,-0.988678099,-0.500470927,-0.066048859,0.488646877,0.744172022,1.038439448,-0.284670917,0.058630826
1985,11,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-1.458995253,-2.515517,-1.396250358,-2.515517,-2.515517,-1.458995253,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-0.768150726,-0.949070955,-0.818377922,-0.916460295,-0.988678099,-1.087843183,-0.930377352,-1.00135202,-1.014334747,-1.077386766,-2.515517,-1.16469206
1985,12,0.24005468,0.476899127,0.02075637,0.133684934,0.08551984,-0.928450911,0.707960751,0.815588907,0.470243193,0.334711884,0.333715783,0.334163397,0.327778011,0.400881554,0.334711884,0.38589402,0.308990716,0.290945367,0.308990716,0.480256403,0.923065531,-0.054797141,0.08551984,0.010221167,0.919494033,0.517610759,0.268174763,0.488646877,0.591471276,0.291074724,0.714115092,0.896389616
1986,1,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-0.878042103,-0.637481593,-0.825674539,-0.656297151,-0.679337208,-0.878042103,-0.588563294,-0.463341205,-2.515517,-0.463341205,-0.979592824,-0.768150726,-0.949070955,-0.818377922,-0.916460295,-0.45587879,-0.856699162,-0.640964689,-1.00135202,-1.014334747,-1.077386766,-0.595981027,-1.16469206
1986,2,-0.742368996,-0.610142196,-0.880598651,0.133684934,-0.818377922,-0.078800768,0.821025144,0.815588907,0.764373972,0.58826286,0.648805183,0.671756211,0.535822147,0.462301645,0.58826286,0.476347095,0.61013834,0.402841795,0.61013834,0.480256403,0.748655249,0.303971838,-0.818377922,0.010221167,0.753638037,0.631472755,0.627229275,0.488646877,0.744172022,0.565234606,0.931827891,0.975619613
